0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 199, AVANZA, 0, 0, 0, -60, -60, -60, -60, -60, -60, 2, 0, 0, 12, 0, 0, 0, 198, 20, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 199, AVANZA, 0, 0, 0, 0, -60, 0, -60, 0, -60, 2, 0, 0, 12, 0, 0, 0, 198, 20, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 199, AVANZA, 0, 0, 0, 0, -60, 0, -60, 0, -60, 2, 0, 0, 12, 0, 0, 0, 198, 20, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 199, AVANZA, 0, 0, 0, 0, -60, 0, -60, -85, -60, 2, 0, 0, 13, 0, 0, 0, 198, 20, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 199, AVANZA, 0, 0, 0, 0, -60, 0, -60, -85, -60, 2, 0, 0, 13, 0, 0, 0, 198, 20, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 199, AVANZA, 0, 0, 0, 0, -60, 0, -60, -85, -60, 2, 0, 0, 13, 0, 0, 0, 197, 20, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 1, 0, 0, 199, AVANZA, 0, 0, -85, -60, -60, -60, -60, -60, -60, 2, 0, 0, 14, 0, 1, 0, 197, 20, obstaculo
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 1, 0, 0, 199, JUMP-RIGHT, 0, 0, -85, -60, -60, -60, -60, -60, -60, 2, 0, 0, 14, 0, 1, 0, 197, 60, obstaculo
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 1, 0, 0, 199, JUMP-RIGHT, 0, 0, -85, -60, -60, -60, -60, -60, -60, 2, 0, 0, 14, 0, 1, 0, 197, 60, obstaculo
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 1, 0, 0, 199, AVANZA, 0, -85, -85, -60, -60, -60, -60, -60, -60, 2, 0, 0, 15, 0, 1, 0, 197, 20, obstaculo
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5, 1, 0, 0, 199, AVANZA, 0, 0, 0, -85, -60, -85, -60, 0, -60, 2, 0, 0, 15, 0, 0, 0, 197, 20, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5, 1, 0, 0, 199, AVANZA, 0, 0, 0, 0, -85, 0, 0, 0, 0, 2, 0, 0, 16, 0, 0, 0, 197, 20, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 6, 1, 0, 0, 199, AVANZA, 0, 0, 0, 0, -85, 0, 0, 0, 0, 2, 0, 0, 16, 0, 0, 0, 197, 20, no_danger
0, 0, 0, 0, -60, 0, -60, 0, -60, 2, 0, 0, 6, 0, 0, 0, 199, JUMP-RIGHT, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 17, 1, 0, 0, 197, 100, foso
0, 0, 0, -60, 0, -60, 0, -60, 0, 2, 0, 0, 7, 0, 0, 0, 199, JUMP-RIGHT, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 17, 1, 0, 0, 197, 100, foso
